scenario_id,arc_id,travel_factor,activation_success,lifetime
4,5,0.7765023893635367,1,1000000
4,6,0.7617444845463173,1,1000000
4,7,0.7421691115008824,1,1000000
4,8,0.8430987965751977,1,1000000
4,9,0.8063472329841574,1,1000000
4,10,0.8028359030576753,1,1000000
4,11,0.7752086713671607,1,1000000
4,12,0.8644603958994813,1,1000000
4,13,0.8583787369231779,1,1000000
4,14,0.8284532561745799,1,1000000
4,15,0.7471123587237762,1,1000000
4,16,0.8429854469649491,1,1000000
4,17,0.7099009671108714,1,1000000
4,18,0.7456324884823844,1,1000000
4,19,0.8749619672391571,1,1000000
4,20,0.7601141340047962,1,1000000
4,21,0.655621778259142,1,1000000
4,22,0.861840437942839,1,1000000
4,23,0.7912571860175628,1,1000000
4,24,0.7209015604446759,1,1000000
4,25,0.7618270206054322,1,1000000
4,26,0.7455664845447386,1,1000000
4,27,0.8292480896900319,1,1000000
4,28,0.9573362515089827,1,1000000
4,29,0.8708228041393375,1,1000000
4,30,0.8381091581764274,1,1000000
4,31,0.7387665442336638,1,1000000
4,32,0.6583353682167226,1,1000000
4,33,0.6665110933646198,1,1000000
4,34,0.6993169250910523,1,1000000
4,35,0.904846485314439,1,1000000
4,36,0.743067158479409,1,1000000
4,37,0.7981809381204368,1,1000000
4,38,0.7278310054083941,1,1000000
4,39,0.7079951481593246,1,1000000
4,40,0.7208086202387085,1,1000000
4,41,0.8339044530946914,1,1000000
4,42,0.6886448554101677,1,1000000
4,43,0.7538726930057025,1,1000000
4,44,0.6759837208119649,1,1000000
4,45,0.7630398158136398,1,1000000
4,46,0.8326285258072378,1,1000000
4,47,0.7217366724372666,1,1000000
4,48,0.8317537376759722,1,1000000
4,49,0.8685303991401561,1,1000000
4,50,0.7364111318433566,1,1000000
4,51,0.7964244032138821,1,1000000
4,52,0.7607820152981106,1,1000000
4,53,0.827148886220462,1,7
4,54,0.7924638097455567,0,6
4,55,0.8169624712913881,1,5
4,56,0.7431064054270542,1,7
5,0,1.2503625178844195,1,1000000
5,1,1.3000359084894442,1,1000000
5,2,1.1548838598357811,1,1000000
5,3,1.255376247467606,1,1000000
5,4,1.4141681255558765,1,1000000
5,5,1.2602600390441903,1,1000000
5,6,1.1282780200535039,1,1000000
5,7,1.4404920652483213,1,1000000
5,8,1.3311366877669626,1,1000000
5,9,1.000939044474078,1,1000000
5,10,1.2547555519778044,1,1000000
5,11,1.2065130112331999,1,1000000
5,12,1.1040657496404644,1,1000000
5,13,1.167928853545717,1,1000000
5,14,1.4104336593172682,1,1000000
5,15,1.4223486858296681,1,1000000
5,16,1.3701205519408386,1,1000000
5,17,1.1829938510640503,1,1000000
5,18,1.2276716551754465,1,1000000
5,19,1.2296420460444015,1,1000000
5,20,1.4343118494802067,1,1000000
5,21,1.2107153572038538,1,1000000
5,22,1.6066818292298195,1,1000000
5,23,1.2421579611096971,1,1000000
5,24,1.4447843446010715,1,1000000
5,25,1.6140764042036182,1,1000000
5,26,1.255104184945563,1,1000000
5,27,1.2246256588583095,1,1000000
5,28,1.3712641549438664,1,1000000
5,29,1.51680064210677,1,1000000
5,30,1.32172628452885,1,1000000
5,31,1.313449370270438,1,1000000
5,32,1.3324964864327942,1,1000000
5,33,1.1168727089393953,1,1000000
5,34,1.5989171589360611,1,1000000
5,35,1.1827934243882334,1,1000000
5,36,1.525002565111472,1,1000000
5,37,1.0005655334753687,1,1000000
5,38,1.364982646864278,1,1000000
5,39,1.4309747403419615,1,1000000
5,40,1.5187347213866584,1,1000000
5,41,1.1832960876704839,1,1000000
5,42,1.3621297689730927,1,1000000
5,43,1.363571701966173,1,1000000
5,44,1.5274085301218845,1,1000000
5,45,1.3228602521696593,1,1000000
5,46,1.2460788484386542,1,1000000
5,47,1.1784348834726344,1,1000000
5,48,1.1642548468548992,1,1000000
5,49,1.1107541078826308,1,1000000
5,50,1.29976420485656,1,1000000
5,51,1.4734426249387138,1,1000000
5,52,1.2610422864696391,1,1000000
5,53,1.309653002721237,1,5
5,54,1.4515346794454025,1,5
5,55,1.4482617964695825,1,5
5,56,1.2598442059543182,1,7
6,0,1.2402773312570883,1,1000000
6,1,1.096655490956504,1,1000000
6,2,1.1613083919938652,1,1000000
6,3,1.290991348666102,1,1000000
6,4,1.2301296663957122,1,1000000
6,5,1.2035741434528962,1,1000000
6,6,1.23427233542163,1,1000000
6,7,1.6190831196600957,1,1000000
6,8,1.1699017753881533,1,1000000
6,9,1.1720813406222508,1,1000000
6,10,1.1057828556269134,1,1000000
6,11,0.9928175735251923,1,1000000
6,12,1.2123466128606315,1,1000000
6,13,1.1008962869661334,1,1000000
6,14,1.0563771152320252,1,1000000
6,15,1.422179096318873,1,1000000
6,16,1.1320537963683337,1,1000000
6,17,1.2140254911408324,1,1000000
6,18,1.2451648872436363,1,1000000
6,19,1.194395551684498,1,1000000
6,20,1.1656989562373652,1,1000000
6,21,1.459673112391272,1,1000000
6,22,1.1069436624796216,1,1000000
6,23,1.0900086122707566,1,1000000
6,24,1.0213054260148737,1,1000000
6,25,1.1621619828037086,1,1000000
6,26,1.1905025193340262,1,1000000
6,27,1.358295042879858,1,1000000
6,28,1.2481371479065497,1,1000000
6,29,1.1772812648676274,1,1000000
6,30,1.1608836336000676,1,1000000
6,31,1.1696337634472547,1,1000000
6,32,1.1627317323745223,1,1000000
6,33,1.1176286131854019,1,1000000
6,34,1.2482230117762214,1,1000000
6,35,1.3253453102356598,1,1000000
6,36,1.1174867678332743,1,1000000
6,37,1.1351235194071017,1,1000000
6,38,1.397417064365763,1,1000000
6,39,1.2709637402083096,1,1000000
6,40,1.1784956599526086,1,1000000
6,41,1.2327904061666313,1,1000000
6,42,1.3160930033025393,1,1000000
6,43,0.9350452703262419,1,1000000
6,44,1.3076642791271675,1,1000000
6,45,1.364934705741951,1,1000000
6,46,1.1806460119872428,1,1000000
6,47,1.4107332277205973,1,1000000
6,48,1.1668535414958006,1,1000000
6,49,1.1883631396092773,1,1000000
6,50,0.8856501412332425,1,1000000
6,51,1.1707409112948497,1,1000000
6,52,1.3390060451718864,1,1000000
6,53,1.4343560782596614,0,7
6,54,1.218998436106051,1,7
6,55,1.2212935321795289,1,4
6,56,1.08645626154926,0,4
7,0,1.1473032621020673,1,1000000
7,1,1.2141475497375591,1,1000000
7,2,1.299828311342132,1,1000000
7,3,0.8577421500944524,1,1000000
7,4,1.1482073973567117,1,1000000
7,5,1.0581676540703318,1,1000000
7,6,1.3190935922097455,1,1000000
7,7,1.127206063829745,1,1000000
7,8,1.1452714182652812,1,1000000
7,9,1.1626137562562662,1,1000000
7,10,1.0797009797260442,1,1000000
7,11,1.160373237953175,1,1000000
7,12,0.9870408205475223,1,1000000
7,13,1.167936551414766,1,1000000
7,14,0.9902186326391854,1,1000000
7,15,1.1053929846121575,1,1000000
7,16,1.2112960079642763,1,1000000
7,17,1.0599936374826977,1,1000000
7,18,1.2231453989386438,1,1000000
7,19,1.1526496585636306,1,1000000
7,20,1.0632731280654606,1,1000000
7,21,1.2751882593554336,1,1000000
7,22,1.1729070163240105,1,1000000
7,23,1.1485811786786204,1,1000000
7,24,1.409911107275266,1,1000000
7,25,1.3771800693155904,1,1000000
7,26,1.1025200567741602,1,1000000
7,27,1.2468428262009255,1,1000000
7,28,1.4022660225033294,1,1000000
7,29,1.0530352538641057,1,1000000
7,30,1.4653047247720075,1,1000000
7,31,1.1456229520085697,1,1000000
7,32,1.1516443309324336,1,1000000
7,33,1.2306323138563404,1,1000000
7,34,1.231652366898317,1,1000000
7,35,1.3079622192592004,1,1000000
7,36,1.2864918751139633,1,1000000
7,37,1.211705007516753,1,1000000
7,38,1.2027810863835022,1,1000000
7,39,1.0611381987427884,1,1000000
7,40,1.111303674751887,1,1000000
7,41,0.9922898254892158,1,1000000
7,42,1.206194417543304,1,1000000
7,43,1.55909815678377,1,1000000
7,44,1.3324880109723956,1,1000000
7,45,1.2023692971213342,1,1000000
7,46,1.0853583661229418,1,1000000
7,47,1.0683300461197736,1,1000000
7,48,1.1839244730340044,1,1000000
7,49,1.3517708832256388,1,1000000
7,50,1.3843483307046596,1,1000000
7,51,1.2009833727415316,1,1000000
7,52,1.1216558741296017,1,1000000
7,53,1.1311612472970596,1,3
7,54,1.2738147358308858,1,5
7,55,1.0978133859786217,1,3
7,56,0.9238609351245715,1,6
8,0,0.9224291401079301,1,1000000
8,1,0.9909981413313427,1,1000000
8,2,1.0131437470303726,1,1000000
8,3,0.8136538471105405,1,1000000
8,4,1.096508923786738,1,1000000
8,5,1.1774974275953893,1,1000000
8,6,0.932562389725736,1,1000000
8,7,0.9213060135333757,1,1000000
8,8,0.855134166606422,1,1000000
8,9,0.8079368407177733,1,1000000
8,10,0.8938784539107975,1,1000000
8,11,0.8847942491249599,1,1000000
8,12,0.9990253461561163,1,1000000
8,13,0.9242460275457924,1,1000000
8,14,1.007798660635214,1,1000000
8,15,1.0443435828683918,1,1000000
8,16,0.8228072157550232,1,1000000
8,17,0.8083515423356403,1,1000000
8,18,0.8661317026215942,1,1000000
8,19,0.833746226656365,1,1000000
8,20,0.7741548999243237,1,1000000
8,21,0.9456762370725582,1,1000000
8,22,0.75817902171335,1,1000000
8,23,0.935870884856169,1,1000000
8,24,0.9113957543910963,1,1000000
8,25,1.1213349091461977,1,1000000
8,26,0.7241460249075709,1,1000000
8,27,0.9408131671523476,1,1000000
8,28,0.7968936744922595,1,1000000
8,29,0.8615976143078493,1,1000000
8,30,0.8850179548638427,1,1000000
8,31,0.9423256272758737,1,1000000
8,32,0.9823664273676214,1,1000000
8,33,1.0151665866219584,1,1000000
8,34,0.9891052419012276,1,1000000
8,35,1.0137115251486408,1,1000000
8,36,0.8905962327492201,1,1000000
8,37,0.9808741689066763,1,1000000
8,38,0.8919999791623329,1,1000000
8,39,0.9691615833705035,1,1000000
8,40,0.7353172853134904,1,1000000
8,41,0.8302810010230701,1,1000000
8,42,0.97980690176703,1,1000000
8,43,1.0702683981285122,1,1000000
8,44,1.0416715412577242,1,1000000
8,45,0.914667249937799,1,1000000
8,46,1.074489568390538,1,1000000
8,47,0.9373192154596655,1,1000000
8,48,0.8459981222674043,1,1000000
8,49,0.9875117485351104,1,1000000
8,50,1.0145010996954598,1,1000000
8,51,0.7954913699210662,1,1000000
8,52,0.8798197666342802,1,1000000
8,53,1.1013029879683083,1,6
8,54,0.8282824354725962,1,3
8,55,1.3019479737774107,1,7
8,56,0.9100494856151228,1,6
9,0,0.5384446499346854,1,1000000
9,1,0.7603532490056609,1,1000000
9,2,0.7693581443485533,1,1000000
9,3,0.6352406817780814,1,1000000
9,4,0.6743990219416687,1,1000000
9,5,0.6795098829583927,1,1000000
9,6,0.7160749064303888,1,1000000
9,7,0.740823814022876,1,1000000
9,8,0.5845283032593281,1,1000000
9,9,0.6862103853238483,1,1000000
9,10,0.7545041810229092,1,1000000
9,11,0.6931591282422385,1,1000000
9,12,0.7306793495136732,1,1000000
9,13,0.6449812949680213,1,1000000
9,14,0.6416436609289006,1,1000000
9,15,0.7895325897857334,1,1000000
9,16,0.5411693603824972,1,1000000
9,17,0.734857727499501,1,1000000
9,18,0.698245472285337,1,1000000
9,19,0.6519464562662931,1,1000000
9,20,0.6758970538255972,1,1000000
9,21,0.7237191576301665,1,1000000
9,22,0.8372125035025961,1,1000000
9,23,0.7672870278536721,1,1000000
9,24,0.7992494208946911,1,1000000
9,25,0.6493115424136772,1,1000000
9,26,0.6759176848306009,1,1000000
9,27,0.5881064219387104,1,1000000
9,28,0.7933240741252993,1,1000000
9,29,0.7574868912221812,1,1000000
9,30,0.689716182560329,1,1000000
9,31,0.8340034185704048,1,1000000
9,32,0.7117009051321013,1,1000000
9,33,0.8426894703130179,1,1000000
9,34,0.9106491181705234,1,1000000
9,35,0.6838700976865483,1,1000000
9,36,0.7125970249464901,1,1000000
9,37,0.6927717591634794,1,1000000
9,38,0.7872328156476314,1,1000000
9,39,0.7484766434122235,1,1000000
9,40,0.6621254572139845,1,1000000
9,41,0.7314808879423295,1,1000000
9,42,0.883066239270952,1,1000000
9,43,0.7327770247571135,1,1000000
9,44,0.7150339871617195,1,1000000
9,45,0.7390528614108407,1,1000000
9,46,0.7852960776891251,1,1000000
9,47,0.7829015447772317,1,1000000
9,48,0.684920774453296,1,1000000
9,49,0.8085212299768403,1,1000000
9,50,0.8736555985701839,1,1000000
9,51,0.7941698906988741,1,1000000
9,52,0.7966077720779338,1,1000000
9,53,0.8080363451097654,1,5
9,54,0.6336254087121264,1,4
9,55,0.7734918282349157,1,5
9,56,0.7584051282846997,1,3
10,0,0.7558943849749367,1,1000000
10,1,0.8948436007156949,1,1000000
10,2,0.9110111516156765,1,1000000
10,3,0.965250820992979,1,1000000
10,4,0.7965821270293292,1,1000000
10,5,1.0190342517127966,1,1000000
10,6,1.005786525457847,1,1000000
10,7,0.9276731786362324,1,1000000
10,8,1.1716723412210606,1,1000000
10,9,0.9762987547398703,1,1000000
10,10,0.9665870684944976,1,1000000
10,11,1.0812481611590625,1,1000000
10,12,1.0872271051097349,1,1000000
10,13,0.9347174439117427,1,1000000
10,14,1.0873043819547932,1,1000000
10,15,1.0078643186504523,1,1000000
10,16,0.9405861129099236,1,1000000
10,17,0.8338785368277482,1,1000000
10,18,1.0528681284460732,1,1000000
10,19,0.9468882107799221,1,1000000
10,20,0.9028459122932505,1,1000000
10,21,0.9104908676185455,1,1000000
10,22,1.0166825481183814,1,1000000
10,23,0.890859762168806,1,1000000
10,24,1.037482238371823,1,1000000
10,25,0.7766131008278551,1,1000000
10,26,0.8836556622402179,1,1000000
10,27,1.1252907132952548,1,1000000
10,28,0.8873403785197547,1,1000000
10,29,0.8579170877361749,1,1000000
10,30,1.0470189060001307,1,1000000
10,31,0.8056097991814462,1,1000000
10,32,0.9848874869346259,1,1000000
10,33,1.0696387658670452,1,1000000
10,34,1.0382740483669313,1,1000000
10,35,0.9590952177650958,1,1000000
10,36,1.1788118010505628,1,1000000
10,37,0.9813047841860275,1,1000000
10,38,1.0292709738347918,1,1000000
10,39,0.9166278892960368,1,1000000
10,40,0.8611563760494642,1,1000000
10,41,1.08043988364188,1,1000000
10,42,0.9492766778641516,1,1000000
10,43,0.9341232086964952,1,1000000
10,44,0.8192002448322986,1,1000000
10,45,0.8726368801876362,1,1000000
10,46,0.9394897656596558,1,1000000
10,47,0.9403519995376091,1,1000000
10,48,0.9390552463544679,1,1000000
10,49,1.1221795197232778,1,1000000
10,50,0.9344678563719933,1,1000000
10,51,1.0183299408385567,1,1000000
10,52,0.9679473567844799,1,1000000
10,53,1.0366679210802068,0,5
10,54,0.9898167635725474,1,3
10,55,0.8687145021894203,0,5
10,56,0.8804144017583654,1,4
11,0,1.4749296668975003,1,1000000
11,1,1.5123314117214508,1,1000000
11,2,1.2595471962033538,1,1000000
11,3,1.535993244017332,1,1000000
11,4,1.534845897519267,1,1000000
11,5,1.4264554729295096,1,1000000
11,6,1.175766699627481,1,1000000
11,7,1.2662231207082273,1,1000000
11,8,1.3937213879090127,1,1000000
11,9,1.531726856055326,1,1000000
11,10,1.350229586304065,1,1000000
11,11,1.3363339858270005,1,1000000
11,12,1.3225060319776685,1,1000000
11,13,1.2463068348852282,1,1000000
11,14,1.2768675514247587,1,1000000
11,15,1.3779205207279934,1,1000000
11,16,1.321016959272274,1,1000000
11,17,1.3057263566042263,1,1000000
11,18,1.51296008685836,1,1000000
11,19,1.3746864812269044,1,1000000
11,20,1.2337724538309336,1,1000000
11,21,1.3001116564070248,1,1000000
11,22,1.6945045718061535,1,1000000
11,23,1.4215000926266856,1,1000000
11,24,1.282258793852642,1,1000000
11,25,1.2126811659517984,1,1000000
11,26,1.3095648876481136,1,1000000
11,27,1.1808513594036651,1,1000000
11,28,1.4401096387808603,1,1000000
11,29,1.334293742555857,1,1000000
11,30,1.3804461763287075,1,1000000
11,31,1.3804809417814956,1,1000000
11,32,1.39096304849364,1,1000000
11,33,1.3082408143545343,1,1000000
11,34,1.3916657083492976,1,1000000
11,35,1.4285536825561351,1,1000000
11,36,1.195525556148966,1,1000000
11,37,1.1860241488915564,1,1000000
11,38,1.289394111000307,1,1000000
11,39,1.5755287006888972,1,1000000
11,40,1.3791831439852975,1,1000000
11,41,1.2389019775661465,1,1000000
11,42,1.7694385101944985,1,1000000
11,43,1.4295865816597382,1,1000000
11,44,1.2712407810955424,1,1000000
11,45,1.4256871327530722,1,1000000
11,46,1.2101843784830448,1,1000000
11,47,1.3870805708590526,1,1000000
11,48,1.4503707954223275,1,1000000
11,49,1.345555809064602,1,1000000
11,50,1.4918563532081495,1,1000000
11,51,1.1662359521370114,1,1000000
11,52,1.4841487430882603,1,1000000
11,53,1.3610406111942035,1,7
11,54,1.3966536939921277,0,4
11,55,1.334065566487501,1,5
11,56,1.2992039818650625,0,6
12,0,1.3697479053744859,1,1000000
12,1,1.2249501002170444,1,1000000
12,2,1.227782737253811,1,1000000
12,3,1.2429647197544145,1,1000000
12,4,1.0072626377186018,1,1000000
12,5,1.5354809941158911,1,1000000
12,6,1.1410952566870822,1,1000000
12,7,1.025532456978031,1,1000000
12,8,1.1302586094501674,1,1000000
12,9,1.2308495356782594,1,1000000
12,10,1.1230716457693848,1,1000000
12,11,1.149783138624583,1,1000000
12,12,1.0333315260058593,1,1000000
12,13,1.11385478728162,1,1000000
12,14,1.1484286260998529,1,1000000
12,15,1.2633694352327798,1,1000000
12,16,1.1188275301286263,1,1000000
12,17,1.2000271194879573,1,1000000
12,18,1.1651272937798085,1,1000000
12,19,1.1664903821229653,1,1000000
12,20,1.394445987760357,1,1000000
12,21,1.2273459643490494,1,1000000
12,22,1.1538882145087253,1,1000000
12,23,1.1541542397380387,1,1000000
12,24,0.9685119937077387,1,1000000
12,25,1.2822566183195825,1,1000000
12,26,1.1544291443466947,1,1000000
12,27,1.141279228979076,1,1000000
12,28,1.206466600094613,1,1000000
12,29,1.2327063418171935,1,1000000
12,30,1.2952598423853363,1,1000000
12,31,1.163966365801439,1,1000000
12,32,1.1406745369091003,1,1000000
12,33,1.2784869948021804,1,1000000
12,34,1.374914369476038,1,1000000
12,35,1.0005279097460864,1,1000000
12,36,1.2767211079797882,1,1000000
12,37,1.3630494810970943,1,1000000
12,38,1.0696190144968163,1,1000000
12,39,1.0562710836373006,1,1000000
12,40,1.1850341902496608,1,1000000
12,41,1.0576602219951043,1,1000000
12,42,1.010229715252311,1,1000000
12,43,1.1585312362746942,1,1000000
12,44,1.0083003998193882,1,1000000
12,45,1.2322098903792222,1,1000000
12,46,1.3161995579888857,1,1000000
12,47,1.1611154870139215,1,1000000
12,48,1.1765670259193324,1,1000000
12,49,1.019871872977843,1,1000000
12,50,1.1660486317916716,1,1000000
12,51,1.2569292443509703,1,1000000
12,52,1.1123115803321881,1,1000000
12,53,1.2897138022684485,1,7
12,54,1.0907258924399874,0,7
12,55,1.0399134648710806,1,4
12,56,1.0701762269064787,1,4
13,0,1.0210881277966988,1,1000000
13,1,1.168885831056088,1,1000000
13,2,1.2267565547480508,1,1000000
13,3,1.3788932649628178,1,1000000
